source_file,source_sheet,source_row,status,reason
F1,Home,8,empty,
F1,Home,9,empty,
F1,Home,10,empty,
F1,Home,11,empty,
F1,Home,12,empty,
F1,Home,13,empty,
F1,Home,14,empty,
F1,Home,15,empty,
F1,Home,16,empty,
F1,Home,17,empty,
F1,Home,18,empty,
F1,Home,19,empty,
F1,Home,20,empty,
F1,Home,21,empty,
F1,Home,22,empty,
F1,Home,23,empty,
F1,Home,24,explicitly_skipped,Navigation / landing page
F1,Go-To-Market Plan,1,empty,
F1,Go-To-Market Plan,2,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,3,empty,
F1,Go-To-Market Plan,4,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,5,empty,
F1,Go-To-Market Plan,6,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,7,empty,
F1,Go-To-Market Plan,8,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,9,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,10,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,11,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,12,empty,
F1,Go-To-Market Plan,13,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,14,empty,
F1,Go-To-Market Plan,15,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,16,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,17,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,18,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,19,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,20,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,21,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,22,empty,
F1,Go-To-Market Plan,23,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,24,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,25,empty,
F1,Go-To-Market Plan,26,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,27,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,28,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,29,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,30,empty,
F1,Go-To-Market Plan,31,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,32,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,33,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,34,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,35,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,36,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,37,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,38,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,39,empty,
F1,Go-To-Market Plan,40,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,41,empty,
F1,Go-To-Market Plan,42,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,43,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,44,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,45,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,46,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,47,empty,
F1,Go-To-Market Plan,48,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,49,empty,
F1,Go-To-Market Plan,50,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,51,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,52,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,53,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,54,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,55,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,56,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,57,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,58,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,59,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,60,empty,
F1,Go-To-Market Plan,61,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,62,empty,
F1,Go-To-Market Plan,63,empty,
F1,Go-To-Market Plan,64,empty,
F1,Go-To-Market Plan,65,empty,
F1,Go-To-Market Plan,66,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,67,empty,
F1,Go-To-Market Plan,68,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,69,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,70,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,71,empty,
F1,Go-To-Market Plan,72,explicitly_skipped,Narrative strategy text in col B; no row-level structured data
F1,Go-To-Market Plan,73,empty,
F1,Go-To-Market Plan,74,empty,
F1,Go-To-Market Plan,75,empty,
F1,Dashboard,1,explicitly_skipped,Multi-table summary view derived from other tables; no source data
F1,Dashboard,2,empty,
F1,Dashboard,3,explicitly_skipped,Multi-table summary view derived from other tables; no source data
F1,Dashboard,4,empty,
F1,Dashboard,5,explicitly_skipped,Multi-table summary view derived from other tables; no source data
F1,Dashboard,6,explicitly_skipped,Multi-table summary view derived from other tables; no source data
F1,Dashboard,7,empty,
F1,Dashboard,8,empty,
F1,Dashboard,9,empty,
F1,Dashboard,10,empty,
F1,Dashboard,11,empty,
F1,Dashboard,12,empty,
F1,Dashboard,13,empty,
F1,Dashboard,14,empty,
F1,Dashboard,15,empty,
F1,Dashboard,16,empty,
F1,Dashboard,17,empty,
F1,Dashboard,18,empty,
F1,Dashboard,19,empty,
F1,Dashboard,20,empty,
F1,Dashboard,21,empty,
F1,Dashboard,22,empty,
F1,Dashboard,23,empty,
F1,Dashboard,24,empty,
F1,Dashboard,25,empty,
F1,Dashboard,26,empty,
F1,Dashboard,27,empty,
F1,Dashboard,28,empty,
F1,Dashboard,29,empty,
F1,Dashboard,30,empty,
F1,Dashboard,31,empty,
F1,Dashboard,32,empty,
F1,Dashboard,33,empty,
F1,Dashboard,34,empty,
F1,Dashboard,35,empty,
F1,Dashboard,36,empty,
F1,Dashboard,37,empty,
F1,Dashboard,38,empty,
F1,Dashboard,39,empty,
F1,Dashboard,40,empty,
F1,Dashboard,41,empty,
F1,Dashboard,42,empty,
F1,Dashboard,43,empty,
F1,Dashboard,44,empty,
F1,Dashboard,45,empty,
F1,Dashboard,46,empty,
F1,Dashboard,47,empty,
F1,Dashboard,48,empty,
F1,Dashboard,49,empty,
F1,Dashboard,50,empty,
F1,Dashboard,51,empty,
F1,Dashboard,52,empty,
F1,Dashboard,53,empty,
F1,Dashboard,54,empty,
F1,Dashboard,55,empty,
F1,Dashboard,56,empty,
F1,Dashboard,57,empty,
F1,Dashboard,58,empty,
F1,Dashboard,59,empty,
F1,Dashboard,60,empty,
F1,Dashboard,61,empty,
F1,Dashboard,62,empty,
F1,Dashboard,63,empty,
F1,Dashboard,64,empty,
F1,Dashboard,65,empty,
F1,Dashboard,66,empty,
F1,Dashboard,67,empty,
F1,Dashboard,68,empty,
F1,Dashboard,69,empty,
F1,Dashboard,70,empty,
F1,Dashboard,71,empty,
F1,Dashboard,72,empty,
F1,Dashboard,73,empty,
F1,Dashboard,74,empty,
F1,Dashboard,75,empty,
F1,Dashboard,76,empty,
F1,Dashboard,77,empty,
F1,Dashboard,78,empty,
F1,Dashboard,79,empty,
F1,Dashboard,80,empty,
F1,Dashboard,81,empty,
F1,Dashboard,82,empty,
F1,Dashboard,83,empty,
F1,Dashboard,84,empty,
F1,Dashboard,85,empty,
F1,Dashboard,86,empty,
F1,Dashboard,87,empty,
F1,Dashboard,88,empty,
F1,Dashboard,89,empty,
F1,Dashboard,90,empty,
F1,Dashboard,91,empty,
F1,Dashboard,92,empty,
F1,Dashboard,93,empty,
F1,Dashboard,94,empty,
F1,Dashboard,95,empty,
F1,Dashboard,96,empty,
F1,Dashboard,97,empty,
F1,Dashboard,98,empty,
F1,Dashboard,99,empty,
F1,Dashboard,100,empty,
F1,Dashboard,101,empty,
F1,Dashboard,102,empty,
F1,Dashboard,103,empty,
F1,Dashboard,104,empty,
F1,Dashboard,105,empty,
F1,Dashboard,106,empty,
F1,Dashboard,107,empty,
F1,Dashboard,108,empty,
F1,Dashboard,109,empty,
F1,Dashboard,110,empty,
F1,Dashboard,111,empty,
F1,Dashboard,112,empty,
F1,Dashboard,113,empty,
F1,Dashboard,114,empty,
F1,Dashboard,115,empty,
F1,Dashboard,116,empty,
F1,Dashboard,117,empty,
F1,Dashboard,118,empty,
F1,Dashboard,119,empty,
F1,Dashboard,120,empty,
F1,Dashboard,121,empty,
F1,Dashboard,122,empty,
F1,Dashboard,123,empty,
F1,Dashboard,124,empty,
F1,Dashboard,125,empty,
F1,Dashboard,126,empty,
F1,Dashboard,127,empty,
F1,Dashboard,128,empty,
F1,Dashboard,129,empty,
F1,Dashboard,130,empty,
F1,Dashboard,131,empty,
F1,Dashboard,132,empty,
F1,Dashboard,133,empty,
F1,Dashboard,134,empty,
F1,Dashboard,135,empty,
F1,Dashboard,136,empty,
F1,Dashboard,137,empty,
F1,Dashboard,138,empty,
F1,Dashboard,139,empty,
F1,Dashboard,140,empty,
F1,Capability Gap Assessment ,1,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,2,empty,
F1,Capability Gap Assessment ,3,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,4,empty,
F1,Capability Gap Assessment ,5,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,6,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,7,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,8,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,9,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,10,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,11,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,12,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,13,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,14,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,15,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,16,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,17,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,18,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,19,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,20,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,21,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,22,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,23,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,24,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,25,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,26,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,27,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,28,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,29,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,30,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,31,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,32,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,33,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,34,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,35,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,36,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,37,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,38,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,39,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,40,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,41,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,42,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,43,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,44,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,45,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,46,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,47,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,48,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,49,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,50,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,51,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,52,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,53,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,54,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,55,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,56,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,57,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,58,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,59,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,60,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,61,empty,
F1,Capability Gap Assessment ,62,empty,
F1,Capability Gap Assessment ,63,empty,
F1,Capability Gap Assessment ,64,empty,
F1,Capability Gap Assessment ,65,empty,
F1,Capability Gap Assessment ,66,empty,
F1,Capability Gap Assessment ,67,empty,
F1,Capability Gap Assessment ,68,empty,
F1,Capability Gap Assessment ,69,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment ,70,empty,
F1,Capability Gap Assessment ,71,empty,
F1,Capability Gap Assessment ,72,empty,
F1,Capability Gap Assessment 2,1,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,2,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,3,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,4,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,5,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,6,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,7,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,8,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,9,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,10,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,11,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,12,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,13,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,14,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,15,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,16,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,17,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,18,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,19,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,20,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,21,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,22,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,23,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,24,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,25,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,26,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,27,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,28,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,29,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,30,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,31,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,32,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,33,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,34,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,35,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,36,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,37,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,38,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,39,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,40,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,41,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,42,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,43,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,44,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,45,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,46,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,47,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,48,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,49,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,50,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,51,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,52,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,53,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,54,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,55,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,56,empty,
F1,Capability Gap Assessment 2,57,empty,
F1,Capability Gap Assessment 2,58,empty,
F1,Capability Gap Assessment 2,59,empty,
F1,Capability Gap Assessment 2,60,empty,
F1,Capability Gap Assessment 2,61,empty,
F1,Capability Gap Assessment 2,62,empty,
F1,Capability Gap Assessment 2,63,empty,
F1,Capability Gap Assessment 2,64,explicitly_skipped,Superseded by 'Capability Gap Assessment -Ver2' (canonical)
F1,Capability Gap Assessment 2,65,empty,
F1,Capability Gap Assessment 2,66,empty,
F1,Capability Gap Assessment 2,67,empty,
F1,Collated Collaterals List,1,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,2,empty,
F1,Collated Collaterals List,3,empty,
F1,Collated Collaterals List,4,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,5,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,6,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,7,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,8,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,9,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,10,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,11,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,12,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,13,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,14,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,15,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,16,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,17,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,18,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,19,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,20,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,21,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,22,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,23,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,24,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,25,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,26,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,27,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,28,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,29,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,30,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,31,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,32,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,33,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,34,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,35,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,36,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,37,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,38,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,39,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,40,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,41,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
F1,Collated Collaterals List,42,explicitly_skipped,Marketing-collateral URL list; not lead-relevant data
